Year_Month,Fuel_Category,Zip_Code,Count
2024/02,Plug-In Hybrid,21209,166
2024/02,Plug-In Hybrid,21210,125
2024/02,Plug-In Hybrid,21211,108
2024/02,Plug-In Hybrid,21212,185
2024/02,Plug-In Hybrid,21213,30
2024/02,Plug-In Hybrid,21214,58
2024/02,Plug-In Hybrid,21215,61
2024/02,Plug-In Hybrid,21216,16
2024/02,Plug-In Hybrid,21217,58
2024/02,Plug-In Hybrid,21218,127
2024/02,Plug-In Hybrid,21219,33
2024/02,Plug-In Hybrid,21220,85
2024/02,Plug-In Hybrid,21221,81
2024/02,Plug-In Hybrid,21222,87
2024/02,Plug-In Hybrid,21223,15
2024/02,Plug-In Hybrid,21224,173
2024/02,Plug-In Hybrid,21225,30
2024/02,Plug-In Hybrid,21226,18
2024/02,Plug-In Hybrid,21227,56
2024/02,Plug-In Hybrid,21228,203
2024/02,Plug-In Hybrid,21229,56
2024/02,Plug-In Hybrid,21230,191
2024/02,Plug-In Hybrid,21231,75
2024/02,Plug-In Hybrid,21234,165
2024/02,Plug-In Hybrid,21235,1
2024/02,Plug-In Hybrid,21236,93
2024/02,Plug-In Hybrid,21237,69
2024/02,Plug-In Hybrid,21239,36
2024/02,Plug-In Hybrid,21240,5
2024/02,Plug-In Hybrid,21244,71
2024/02,Plug-In Hybrid,21286,119
2024/02,Plug-In Hybrid,21401,282
2024/02,Plug-In Hybrid,21402,1
2024/02,Plug-In Hybrid,21403,214
2024/02,Plug-In Hybrid,21405,5
2024/02,Plug-In Hybrid,21409,152
2024/02,Plug-In Hybrid,21502,117
2024/02,Plug-In Hybrid,21520,6
2024/02,Plug-In Hybrid,21521,1
2024/02,Plug-In Hybrid,21529,1
2024/02,Plug-In Hybrid,21530,1
2024/02,Plug-In Hybrid,21532,16
2024/02,Plug-In Hybrid,21536,3
2024/02,Plug-In Hybrid,21541,7
2024/02,Plug-In Hybrid,21545,1
2024/02,Plug-In Hybrid,21550,17
2024/02,Plug-In Hybrid,21555,1
2024/02,Plug-In Hybrid,21557,2
2024/02,Plug-In Hybrid,21561,9
2024/02,Plug-In Hybrid,21562,3
2024/02,Plug-In Hybrid,21601,117
2024/02,Plug-In Hybrid,21607,1
2024/02,Plug-In Hybrid,21610,1
2024/02,Plug-In Hybrid,21612,3
2024/02,Plug-In Hybrid,21613,38
2024/02,Plug-In Hybrid,21617,34
2024/02,Plug-In Hybrid,21619,36
2024/02,Plug-In Hybrid,21620,52
2024/02,Plug-In Hybrid,21623,7
2024/02,Plug-In Hybrid,21624,3
2024/02,Plug-In Hybrid,21625,9
2024/02,Plug-In Hybrid,21627,1
2024/02,Plug-In Hybrid,21628,1
2024/02,Plug-In Hybrid,21629,21
2024/02,Plug-In Hybrid,21631,3
2024/02,Plug-In Hybrid,21632,4
2024/02,Plug-In Hybrid,21634,1
2024/02,Plug-In Hybrid,21635,9
2024/02,Plug-In Hybrid,21638,21
2024/02,Plug-In Hybrid,21639,4
2024/02,Plug-In Hybrid,21643,11
2024/02,Plug-In Hybrid,21645,3
2024/02,Plug-In Hybrid,21647,1
2024/02,Plug-In Hybrid,21649,2
2024/02,Plug-In Hybrid,21651,4
2024/02,Plug-In Hybrid,21652,1
2024/02,Plug-In Hybrid,21653,1
2024/02,Plug-In Hybrid,21654,18
2024/02,Plug-In Hybrid,21655,12
2024/02,Plug-In Hybrid,21657,7
2024/02,Plug-In Hybrid,21658,14
2024/02,Plug-In Hybrid,21659,2
2024/02,Plug-In Hybrid,21660,5
2024/02,Plug-In Hybrid,21661,7
2024/02,Plug-In Hybrid,21662,4
2024/02,Plug-In Hybrid,21663,19
2024/02,Plug-In Hybrid,21664,3
2024/02,Plug-In Hybrid,21665,2
2024/02,Plug-In Hybrid,21666,67
2024/02,Plug-In Hybrid,21667,1
2024/02,Plug-In Hybrid,21668,1
2024/02,Plug-In Hybrid,21671,6
2024/02,Plug-In Hybrid,21673,6
2024/02,Plug-In Hybrid,21676,2
2024/02,Plug-In Hybrid,21678,1
2024/02,Plug-In Hybrid,21679,1
2024/02,Plug-In Hybrid,21701,251
2024/02,Plug-In Hybrid,21702,173
2024/02,Plug-In Hybrid,21703,189
2024/02,Plug-In Hybrid,21704,212
2024/02,Plug-In Hybrid,21710,40
2024/02,Plug-In Hybrid,21711,1
2024/02,Plug-In Hybrid,21713,34
2024/02,Plug-In Hybrid,21714,5
2024/02,Plug-In Hybrid,21716,35
2024/02,Plug-In Hybrid,21717,1
2024/02,Plug-In Hybrid,21719,2
2024/02,Plug-In Hybrid,21722,14
2024/02,Plug-In Hybrid,21723,7
2024/02,Plug-In Hybrid,21727,12
2024/02,Plug-In Hybrid,21733,7
2024/02,Plug-In Hybrid,21734,2
2024/02,Plug-In Hybrid,21737,18
2024/02,Plug-In Hybrid,21738,33
2024/02,Plug-In Hybrid,21740,108
2024/02,Plug-In Hybrid,21742,98
2024/02,Plug-In Hybrid,21750,6
2024/02,Plug-In Hybrid,21754,67
2024/02,Plug-In Hybrid,21755,17
2024/02,Plug-In Hybrid,21756,14
2024/02,Plug-In Hybrid,21757,8
2024/02,Plug-In Hybrid,21758,21
2024/02,Plug-In Hybrid,21762,2
2024/02,Plug-In Hybrid,21766,2
2024/02,Plug-In Hybrid,21767,2
2024/02,Plug-In Hybrid,21769,81
2024/02,Plug-In Hybrid,21770,73
2024/02,Plug-In Hybrid,21771,187
2024/02,Plug-In Hybrid,21773,38
2024/02,Plug-In Hybrid,21774,153
2024/02,Plug-In Hybrid,21776,22
2024/02,Plug-In Hybrid,21777,17
2024/02,Plug-In Hybrid,21778,2
2024/02,Plug-In Hybrid,21779,5
2024/02,Plug-In Hybrid,21780,3
2024/02,Plug-In Hybrid,21782,6
2024/02,Plug-In Hybrid,21783,19
2024/02,Plug-In Hybrid,21784,183
2024/02,Plug-In Hybrid,21787,21
2024/02,Plug-In Hybrid,21788,27
2024/02,Plug-In Hybrid,21790,2
2024/02,Plug-In Hybrid,21791,20
2024/02,Plug-In Hybrid,21793,35
2024/02,Plug-In Hybrid,21794,17
2024/02,Plug-In Hybrid,21795,20
2024/02,Plug-In Hybrid,21797,60
2024/02,Plug-In Hybrid,21798,6
2024/02,Plug-In Hybrid,21801,84
2024/02,Plug-In Hybrid,21804,63
2024/02,Plug-In Hybrid,21811,88
2024/02,Plug-In Hybrid,21813,9
2024/02,Plug-In Hybrid,21817,5
2024/02,Plug-In Hybrid,21821,1
2024/02,Plug-In Hybrid,21822,7
2024/02,Plug-In Hybrid,21826,9
2024/02,Plug-In Hybrid,21830,10
2024/02,Plug-In Hybrid,21837,4
2024/02,Plug-In Hybrid,21838,2
2024/02,Plug-In Hybrid,21840,1
2024/02,Plug-In Hybrid,21841,1
2024/02,Plug-In Hybrid,21842,49
2024/02,Plug-In Hybrid,21849,2
2024/02,Plug-In Hybrid,21850,2
2024/02,Plug-In Hybrid,21851,9
2024/02,Plug-In Hybrid,21853,6
2024/02,Plug-In Hybrid,21863,8
2024/02,Plug-In Hybrid,21865,1
2024/02,Plug-In Hybrid,21869,3
2024/02,Plug-In Hybrid,21871,3
2024/02,Plug-In Hybrid,21872,2
2024/02,Plug-In Hybrid,21874,3
2024/02,Plug-In Hybrid,21875,12
2024/02,Plug-In Hybrid,21901,49
2024/02,Plug-In Hybrid,21903,11
2024/02,Plug-In Hybrid,21904,14
2024/02,Plug-In Hybrid,21911,16
2024/02,Plug-In Hybrid,21912,8
2024/02,Plug-In Hybrid,21913,1
2024/02,Plug-In Hybrid,21914,2
2024/02,Plug-In Hybrid,21915,16
2024/02,Plug-In Hybrid,21917,9
2024/02,Plug-In Hybrid,21918,7
2024/02,Plug-In Hybrid,21919,9
2024/02,Plug-In Hybrid,21921,90
2024/02,Plug-In Hybrid,21930,1
2024/02,Plug-In Hybrid,22003,1
2024/02,Plug-In Hybrid,22025,1
2024/02,Plug-In Hybrid,22030,2
2024/02,Plug-In Hybrid,22031,1
2024/02,Plug-In Hybrid,22033,2
2024/02,Plug-In Hybrid,22039,3
2024/02,Plug-In Hybrid,22043,2
2024/02,Plug-In Hybrid,22046,2
2024/02,Plug-In Hybrid,22066,1
2024/02,Plug-In Hybrid,22101,5
2024/02,Plug-In Hybrid,22102,3
2024/02,Plug-In Hybrid,22124,2
2024/02,Plug-In Hybrid,22150,14
2024/02,Plug-In Hybrid,22151,1
2024/02,Plug-In Hybrid,22152,1
2024/02,Plug-In Hybrid,22153,1
2024/02,Plug-In Hybrid,22180,2
2024/02,Plug-In Hybrid,22181,2
2024/02,Plug-In Hybrid,22182,3
2024/02,Plug-In Hybrid,22191,1
2024/02,Plug-In Hybrid,22192,3
2024/02,Plug-In Hybrid,22201,1
2024/02,Plug-In Hybrid,22202,2
2024/02,Plug-In Hybrid,22204,2
2024/02,Plug-In Hybrid,22205,3
2024/02,Plug-In Hybrid,22207,3
2024/02,Plug-In Hybrid,22209,1
2024/02,Plug-In Hybrid,22301,1
2024/02,Plug-In Hybrid,22302,2
2024/02,Plug-In Hybrid,22303,3
2024/02,Plug-In Hybrid,22304,2
2024/02,Plug-In Hybrid,22306,1
2024/02,Plug-In Hybrid,22307,1
2024/02,Plug-In Hybrid,22308,4
2024/02,Plug-In Hybrid,22309,4
2024/02,Plug-In Hybrid,22310,2
2024/02,Plug-In Hybrid,22312,2
2024/02,Plug-In Hybrid,22314,1
2024/02,Plug-In Hybrid,22315,1
2024/02,Plug-In Hybrid,22401,1
2024/02,Plug-In Hybrid,22405,1
2024/02,Plug-In Hybrid,22407,3
2024/02,Plug-In Hybrid,22412,1
2024/02,Plug-In Hybrid,22473,1
2024/02,Plug-In Hybrid,22508,2
2024/02,Plug-In Hybrid,22551,1
2024/02,Plug-In Hybrid,22554,2
2024/02,Plug-In Hybrid,22556,1
2024/02,Plug-In Hybrid,22602,1
2024/02,Plug-In Hybrid,22603,1
2024/02,Plug-In Hybrid,22624,1
2024/02,Plug-In Hybrid,22627,1
2024/02,Plug-In Hybrid,22630,2
2024/02,Plug-In Hybrid,22646,1
2024/02,Plug-In Hybrid,22664,1
2024/02,Plug-In Hybrid,22840,1
2024/02,Plug-In Hybrid,22845,1
2024/02,Plug-In Hybrid,22901,2
2024/02,Plug-In Hybrid,22903,1
2024/02,Plug-In Hybrid,22938,1
2024/02,Plug-In Hybrid,22963,1
2024/02,Plug-In Hybrid,23015,1
2024/02,Plug-In Hybrid,23059,1
2024/02,Plug-In Hybrid,23060,1
2024/02,Plug-In Hybrid,23113,1
2024/02,Plug-In Hybrid,23185,2
2024/02,Plug-In Hybrid,23188,1
2024/02,Plug-In Hybrid,23221,1
2024/02,Plug-In Hybrid,23226,1
2024/02,Plug-In Hybrid,23229,1
2024/02,Plug-In Hybrid,23233,2
2024/02,Plug-In Hybrid,23301,1
2024/02,Plug-In Hybrid,23321,1
2024/02,Plug-In Hybrid,23356,1
2024/02,Plug-In Hybrid,23417,2
2024/02,Plug-In Hybrid,23452,1
2024/02,Plug-In Hybrid,23507,1
2024/02,Plug-In Hybrid,23518,1
2024/02,Plug-In Hybrid,23608,1
2024/02,Plug-In Hybrid,23664,1
2024/02,Plug-In Hybrid,23666,1
2024/02,Plug-In Hybrid,23703,1
2024/02,Plug-In Hybrid,23805,1
2024/02,Plug-In Hybrid,24072,1
2024/02,Plug-In Hybrid,25168,1
2024/02,Plug-In Hybrid,25401,1
2024/02,Plug-In Hybrid,25403,2
2024/02,Plug-In Hybrid,25404,1
2024/02,Plug-In Hybrid,25405,1
2024/02,Plug-In Hybrid,25420,1
2024/02,Plug-In Hybrid,25428,1
2024/02,Plug-In Hybrid,25430,1
2024/02,Plug-In Hybrid,25443,3
2024/02,Plug-In Hybrid,26726,1
2024/02,Plug-In Hybrid,27025,1
2024/02,Plug-In Hybrid,27278,2
2024/02,Plug-In Hybrid,27284,1
2024/02,Plug-In Hybrid,27502,1
2024/02,Plug-In Hybrid,27513,1
2024/02,Plug-In Hybrid,27516,1
2024/02,Plug-In Hybrid,27517,1
2024/02,Plug-In Hybrid,27519,1
2024/02,Plug-In Hybrid,27574,1
2024/02,Plug-In Hybrid,27604,1
2024/02,Plug-In Hybrid,27606,2
2024/02,Plug-In Hybrid,27607,3
2024/02,Plug-In Hybrid,27705,1
2024/02,Plug-In Hybrid,27889,1
2024/02,Plug-In Hybrid,28031,1
2024/02,Plug-In Hybrid,28306,1
2024/02,Plug-In Hybrid,28451,1
2024/02,Plug-In Hybrid,28461,1
2024/02,Plug-In Hybrid,28657,1
2024/02,Plug-In Hybrid,28701,1
2024/02,Plug-In Hybrid,28721,1
2024/02,Plug-In Hybrid,28730,2
2024/02,Plug-In Hybrid,28779,1
2024/02,Plug-In Hybrid,28804,1
2024/02,Plug-In Hybrid,29209,1
2024/02,Plug-In Hybrid,29407,1
2024/02,Plug-In Hybrid,29466,1
2024/02,Plug-In Hybrid,29485,1
2024/02,Plug-In Hybrid,29661,1
2024/02,Plug-In Hybrid,30032,1
2024/02,Plug-In Hybrid,30040,1
2024/02,Plug-In Hybrid,30318,1
2024/02,Plug-In Hybrid,30328,1
2024/02,Plug-In Hybrid,30329,1
2024/02,Plug-In Hybrid,31907,1
2024/02,Plug-In Hybrid,32003,1
2024/02,Plug-In Hybrid,32034,1
2024/02,Plug-In Hybrid,32043,1
2024/02,Plug-In Hybrid,32082,2
2024/02,Plug-In Hybrid,32164,1
2024/02,Plug-In Hybrid,32222,1
2024/02,Plug-In Hybrid,32536,1
2024/02,Plug-In Hybrid,32563,1
2024/02,Plug-In Hybrid,32796,1
2024/02,Plug-In Hybrid,32814,1
2024/02,Plug-In Hybrid,32836,1
2024/02,Plug-In Hybrid,32955,1
2024/02,Plug-In Hybrid,33016,1
2024/02,Plug-In Hybrid,33060,1
2024/02,Plug-In Hybrid,33065,1
2024/02,Plug-In Hybrid,33133,1
2024/02,Plug-In Hybrid,33166,1
2024/02,Plug-In Hybrid,33312,1
2024/02,Plug-In Hybrid,33496,1
2024/02,Plug-In Hybrid,33647,1
2024/02,Plug-In Hybrid,33702,1
2024/02,Plug-In Hybrid,33904,1
2024/02,Plug-In Hybrid,33913,1
2024/02,Plug-In Hybrid,33950,1
2024/02,Plug-In Hybrid,34102,1
2024/02,Plug-In Hybrid,34210,1
2024/02,Plug-In Hybrid,34235,1
2024/02,Plug-In Hybrid,35023,1
2024/02,Plug-In Hybrid,35203,1
2024/02,Plug-In Hybrid,35806,1
2024/02,Plug-In Hybrid,36526,1
2024/02,Plug-In Hybrid,36691,1
2024/02,Plug-In Hybrid,37037,1
2024/02,Plug-In Hybrid,37411,1
2024/02,Plug-In Hybrid,37692,1
2024/02,Plug-In Hybrid,37803,1
2024/02,Plug-In Hybrid,38002,1
2024/02,Plug-In Hybrid,38135,1
2024/02,Plug-In Hybrid,38343,1
2024/02,Plug-In Hybrid,38556,1
2024/02,Plug-In Hybrid,40059,1
2024/02,Plug-In Hybrid,40515,1
2024/02,Plug-In Hybrid,40601,1
2024/02,Plug-In Hybrid,41091,1
2024/02,Plug-In Hybrid,42501,1
2024/02,Plug-In Hybrid,43110,1
2024/02,Plug-In Hybrid,43221,1
2024/02,Plug-In Hybrid,43338,1
2024/02,Plug-In Hybrid,44116,1
2024/02,Plug-In Hybrid,44119,1
2024/02,Plug-In Hybrid,44223,1
2024/02,Plug-In Hybrid,45013,1
2024/02,Plug-In Hybrid,45255,2
2024/02,Plug-In Hybrid,46142,1
2024/02,Plug-In Hybrid,46260,1
2024/02,Plug-In Hybrid,48108,1
2024/02,Plug-In Hybrid,48326,1
2024/02,Plug-In Hybrid,48910,1
2024/02,Plug-In Hybrid,49117,1
2024/02,Plug-In Hybrid,49424,1
2024/02,Plug-In Hybrid,53143,1
2024/02,Plug-In Hybrid,53405,1
2024/02,Plug-In Hybrid,55109,1
2024/02,Plug-In Hybrid,57342,1
2024/02,Plug-In Hybrid,58201,1
2024/02,Plug-In Hybrid,60510,3
2024/02,Plug-In Hybrid,60619,1
2024/02,Plug-In Hybrid,60629,1
2024/02,Plug-In Hybrid,60630,1
2024/02,Plug-In Hybrid,60640,1
2024/02,Plug-In Hybrid,61107,1
2024/02,Plug-In Hybrid,65201,1
2024/02,Plug-In Hybrid,66209,1
2024/02,Plug-In Hybrid,70663,1
2024/02,Plug-In Hybrid,72142,1
2024/02,Plug-In Hybrid,73505,1
2024/02,Plug-In Hybrid,75067,1
2024/02,Plug-In Hybrid,75078,2
2024/02,Plug-In Hybrid,76015,1
2024/02,Plug-In Hybrid,76161,5
2024/02,Plug-In Hybrid,76262,1
2024/02,Plug-In Hybrid,76522,1
2024/02,Plug-In Hybrid,77057,4
2024/02,Plug-In Hybrid,77441,1
2024/02,Plug-In Hybrid,78633,1
2024/02,Plug-In Hybrid,78704,1
2024/02,Plug-In Hybrid,80026,1
2024/02,Plug-In Hybrid,80238,1
2024/02,Plug-In Hybrid,80916,1
2024/02,Plug-In Hybrid,81601,1
2024/02,Plug-In Hybrid,84009,1
2024/02,Plug-In Hybrid,87122,1
2024/02,Plug-In Hybrid,87544,1
2024/02,Plug-In Hybrid,88101,1
2024/02,Plug-In Hybrid,89128,1
2024/02,Plug-In Hybrid,90068,1
2024/02,Plug-In Hybrid,92708,1
2024/02,Plug-In Hybrid,94121,1
2024/02,Plug-In Hybrid,95628,1
2024/02,Plug-In Hybrid,97224,1
2024/02,Plug-In Hybrid,97420,1
2024/02,Plug-In Hybrid,97703,1
2024/02,Plug-In Hybrid,98003,1
2024/02,Plug-In Hybrid,98032,1
2024/02,Plug-In Hybrid,98144,1
2024/02,Plug-In Hybrid,98503,1
2024/02,Plug-In Hybrid,98816,1
2024/03,Electric,0,17
2024/03,Electric,1,1
2024/03,Electric,1581,1
2024/03,Electric,1864,1
2024/03,Electric,1907,1
2024/03,Electric,2120,1
2024/03,Electric,2368,1
2024/03,Electric,2719,1
2024/03,Electric,2840,1
2024/03,Electric,2891,1
2024/03,Electric,3045,1
2024/03,Electric,3748,1
2024/03,Electric,4011,1
2024/03,Electric,4021,1
2024/03,Electric,4074,1
2024/03,Electric,4401,2
2024/03,Electric,6066,1
2024/03,Electric,6511,1
2024/03,Electric,6612,1
2024/03,Electric,6810,1
2024/03,Electric,6825,1
2024/03,Electric,6831,1
2024/03,Electric,6902,1
2024/03,Electric,7005,1
2024/03,Electric,7009,1
2024/03,Electric,7028,1
2024/03,Electric,7030,1
2024/03,Electric,7039,1
2024/03,Electric,7044,2
2024/03,Electric,7052,1
2024/03,Electric,7054,1
2024/03,Electric,7063,1
2024/03,Electric,7075,1
2024/03,Electric,7093,1
2024/03,Electric,7094,1
2024/03,Electric,7109,1
2024/03,Electric,7305,2
2024/03,Electric,7306,2
2024/03,Electric,7307,2
2024/03,Electric,7310,1
2024/03,Electric,7407,1
2024/03,Electric,7430,1
2024/03,Electric,7438,1
2024/03,Electric,7440,1
2024/03,Electric,7461,2
2024/03,Electric,7470,1
2024/03,Electric,7508,1
2024/03,Electric,7604,1
2024/03,Electric,7607,1
2024/03,Electric,7656,1
2024/03,Electric,7712,1
2024/03,Electric,7723,1
2024/03,Electric,7726,1
2024/03,Electric,7728,1
2024/03,Electric,7740,2
2024/03,Electric,7747,1
2024/03,Electric,7751,1
2024/03,Electric,7755,1
2024/03,Electric,7901,1
2024/03,Electric,7928,2
2024/03,Electric,7930,1
2024/03,Electric,7936,1
2024/03,Electric,7940,1
2024/03,Electric,8002,2
2024/03,Electric,8028,1
2024/03,Electric,8034,1
2024/03,Electric,8043,1
2024/03,Electric,8048,1
2024/03,Electric,8053,1
2024/03,Electric,8054,2
2024/03,Electric,8061,1
2024/03,Electric,8093,1
2024/03,Electric,8094,1
2024/03,Electric,8215,1
2024/03,Electric,8332,1
2024/03,Electric,8360,1
2024/03,Electric,8501,1
2024/03,Electric,8515,1
2024/03,Electric,8520,1
2024/03,Electric,8540,2
2024/03,Electric,8550,3
2024/03,Electric,8701,4
2024/03,Electric,8742,1
2024/03,Electric,8753,1
2024/03,Electric,8757,1
2024/03,Electric,8816,3
2024/03,Electric,8822,1
2024/03,Electric,8844,1
2024/03,Electric,8848,1
2024/03,Electric,8854,1
2024/03,Electric,8857,1
2024/03,Electric,8869,1
2024/03,Electric,8904,1
2024/03,Electric,10014,1
2024/03,Electric,10025,1
2024/03,Electric,10306,1
2024/03,Electric,10307,1
2024/03,Electric,10583,1
2024/03,Electric,10803,1
2024/03,Electric,10917,1
2024/03,Electric,10940,1
2024/03,Electric,11024,1
2024/03,Electric,11050,1
2024/03,Electric,11223,1
2024/03,Electric,11224,1
2024/03,Electric,11233,1
2024/03,Electric,11355,2
2024/03,Electric,11365,1
2024/03,Electric,11416,1
2024/03,Electric,11435,1
2024/03,Electric,11552,1
2024/03,Electric,11557,1
2024/03,Electric,11579,1
2024/03,Electric,11703,1
2024/03,Electric,11743,1
2024/03,Electric,11758,1
2024/03,Electric,11803,3
2024/03,Electric,11937,1
2024/03,Electric,12180,1
2024/03,Electric,12203,1
2024/03,Electric,12307,1
2024/03,Electric,12526,1
2024/03,Electric,12590,2
2024/03,Electric,12989,1
2024/03,Electric,13031,1
2024/03,Electric,13501,1
2024/03,Electric,13905,1
2024/03,Electric,14020,1
2024/03,Electric,14564,1
2024/03,Electric,14620,1
2024/03,Electric,14760,1
2024/03,Electric,14813,1
2024/03,Electric,14850,1
2024/03,Electric,15045,1
2024/03,Electric,15057,1
2024/03,Electric,15061,1
2024/03,Electric,15217,1
2024/03,Electric,15219,1
2024/03,Electric,15619,1
2024/03,Electric,15642,1
2024/03,Electric,15904,1
2024/03,Electric,16801,1
2024/03,Electric,17015,3
2024/03,Electric,17022,1
2024/03,Electric,17025,2
2024/03,Electric,17032,1
2024/03,Electric,17033,1
2024/03,Electric,17036,1
2024/03,Electric,17038,1
2024/03,Electric,17050,1
2024/03,Electric,17055,1
2024/03,Electric,17065,1
2024/03,Electric,17070,1
2024/03,Electric,17077,1
2024/03,Electric,17102,1
2024/03,Electric,17103,1
2024/03,Electric,17110,1
2024/03,Electric,17112,1
2024/03,Electric,17201,1
2024/03,Electric,17225,1
2024/03,Electric,17257,1
2024/03,Electric,17302,1
2024/03,Electric,17315,2
2024/03,Electric,17320,1
2024/03,Electric,17325,2
2024/03,Electric,17327,1
2024/03,Electric,17331,4
2024/03,Electric,17339,1
2024/03,Electric,17349,1
2024/03,Electric,17356,3
2024/03,Electric,17363,1
2024/03,Electric,17402,1
2024/03,Electric,17404,4
2024/03,Electric,17520,1
2024/03,Electric,17522,1
2024/03,Electric,17543,2
2024/03,Electric,17601,2
2024/03,Electric,17603,2
2024/03,Electric,17837,1
2024/03,Electric,17870,1
2024/03,Electric,18102,1
2024/03,Electric,18302,1
2024/03,Electric,18327,1
2024/03,Electric,18634,1
2024/03,Electric,18901,1
2024/03,Electric,19010,1
2024/03,Electric,19015,1
2024/03,Electric,19038,2
2024/03,Electric,19056,1
2024/03,Electric,19060,1
2024/03,Electric,19082,1
2024/03,Electric,19096,1
2024/03,Electric,19102,1
2024/03,Electric,19107,1
2024/03,Electric,19127,1
2024/03,Electric,19149,1
2024/03,Electric,19317,1
2024/03,Electric,19335,1
2024/03,Electric,19342,1
2024/03,Electric,19350,3
2024/03,Electric,19355,1
2024/03,Electric,19403,1
2024/03,Electric,19406,1
2024/03,Electric,19460,1
2024/03,Electric,19468,1
2024/03,Electric,19608,1
2024/03,Electric,19609,1
2024/03,Electric,19701,7
2024/03,Electric,19702,4
2024/03,Electric,19703,1
2024/03,Electric,19706,1
2024/03,Electric,19707,3
2024/03,Electric,19709,20
2024/03,Electric,19711,6
2024/03,Electric,19713,3
2024/03,Electric,19720,1
2024/03,Electric,19734,2
2024/03,Electric,19801,1
2024/03,Electric,19803,2
2024/03,Electric,19806,1
2024/03,Electric,19807,1
2024/03,Electric,19808,4
2024/03,Electric,19809,1
2024/03,Electric,19810,1
2024/03,Electric,19901,2
2024/03,Electric,19904,6
2024/03,Electric,19930,1
2024/03,Electric,19938,2
2024/03,Electric,19939,2
2024/03,Electric,19940,1
2024/03,Electric,19943,3
2024/03,Electric,19945,1
2024/03,Electric,19946,1
2024/03,Electric,19950,1
2024/03,Electric,19952,1
2024/03,Electric,19953,1
2024/03,Electric,19956,4
2024/03,Electric,19958,5
2024/03,Electric,19960,1
2024/03,Electric,19962,2
2024/03,Electric,19963,3
2024/03,Electric,19966,3
2024/03,Electric,19968,1
2024/03,Electric,19970,1
2024/03,Electric,19971,7
2024/03,Electric,19973,5
2024/03,Electric,19975,1
2024/03,Electric,19977,2
2024/03,Electric,20001,23
2024/03,Electric,20002,49
2024/03,Electric,20003,25
2024/03,Electric,20005,8
2024/03,Electric,20007,24
2024/03,Electric,20008,23
2024/03,Electric,20009,15
2024/03,Electric,20010,22
2024/03,Electric,20011,46
2024/03,Electric,20012,20
2024/03,Electric,20013,1
2024/03,Electric,20015,29
2024/03,Electric,20016,27
2024/03,Electric,20017,11
2024/03,Electric,20018,15
2024/03,Electric,20019,21
2024/03,Electric,20020,23
2024/03,Electric,20024,11
2024/03,Electric,20032,9
2024/03,Electric,20036,1
2024/03,Electric,20037,3
2024/03,Electric,20074,1
2024/03,Electric,20101,1
2024/03,Electric,20105,18
2024/03,Electric,20109,2
2024/03,Electric,20110,1
2024/03,Electric,20111,4
2024/03,Electric,20112,4
2024/03,Electric,20120,12
2024/03,Electric,20121,5
2024/03,Electric,20124,3
2024/03,Electric,20132,2
2024/03,Electric,20136,7
2024/03,Electric,20141,1
2024/03,Electric,20147,17
2024/03,Electric,20148,27
2024/03,Electric,20151,5
2024/03,Electric,20152,9
2024/03,Electric,20155,9
2024/03,Electric,20158,1
2024/03,Electric,20164,4
2024/03,Electric,20165,10
2024/03,Electric,20166,4
2024/03,Electric,20169,5
2024/03,Electric,20170,4
2024/03,Electric,20171,19
2024/03,Electric,20175,5
2024/03,Electric,20176,12
2024/03,Electric,20190,5
2024/03,Electric,20191,6
2024/03,Electric,20194,3
2024/03,Electric,20197,1
2024/03,Electric,20522,1
2024/03,Electric,20601,181
2024/03,Electric,20602,171
2024/03,Electric,20603,337
2024/03,Electric,20606,3
2024/03,Electric,20607,191
2024/03,Electric,20608,1
2024/03,Electric,20609,6
2024/03,Electric,20611,4
2024/03,Electric,20613,214
2024/03,Electric,20615,1
2024/03,Electric,20616,53
2024/03,Electric,20617,11
2024/03,Electric,20618,2
2024/03,Electric,20619,141
2024/03,Electric,20620,13
2024/03,Electric,20621,3
2024/03,Electric,20622,14
2024/03,Electric,20623,23
2024/03,Electric,20624,3
2024/03,Electric,20625,2
2024/03,Electric,20628,7
2024/03,Electric,20629,1
2024/03,Electric,20630,4
2024/03,Electric,20632,3
2024/03,Electric,20634,39
2024/03,Electric,20636,88
2024/03,Electric,20637,60
2024/03,Electric,20639,127
2024/03,Electric,20640,62
2024/03,Electric,20645,14
2024/03,Electric,20646,165
2024/03,Electric,20650,142
2024/03,Electric,20653,95
2024/03,Electric,20657,89
2024/03,Electric,20658,10
2024/03,Electric,20659,69
2024/03,Electric,20662,12
2024/03,Electric,20664,13
2024/03,Electric,20670,4
2024/03,Electric,20674,9
2024/03,Electric,20675,23
2024/03,Electric,20676,31
2024/03,Electric,20677,28
2024/03,Electric,20678,80
2024/03,Electric,20680,2
2024/03,Electric,20683,1
2024/03,Electric,20684,12
2024/03,Electric,20685,41
2024/03,Electric,20686,2
2024/03,Electric,20687,3
2024/03,Electric,20688,30
2024/03,Electric,20689,23
2024/03,Electric,20690,12
2024/03,Electric,20692,2
2024/03,Electric,20693,4
2024/03,Electric,20695,166
2024/03,Electric,20701,21
2024/03,Electric,20705,219
2024/03,Electric,20706,279
2024/03,Electric,20707,344
2024/03,Electric,20708,149
2024/03,Electric,20710,8
2024/03,Electric,20711,45
2024/03,Electric,20712,40
2024/03,Electric,20714,32
